timestamp_gpst,truth_gpst,time_offset_s,elapsed_s,solution_lon_deg,solution_lat_deg,solution_height_m,solution_roll_deg,solution_pitch_deg,solution_yaw_deg,truth_lon_deg,truth_lat_deg,truth_height_m,truth_heading_deg,truth_pitch_deg,truth_roll_deg,solution_east_m,solution_north_m,solution_up_m,truth_east_m,truth_north_m,truth_up_m,east_error_m,north_error_m,up_error_m,horizontal_error_m,translation_error_m,roll_error_deg,pitch_error_deg,yaw_error_deg,attitude_error_deg,velocity_east_error_mps,velocity_north_error_mps,velocity_up_error_mps,velocity_horizontal_error_mps,velocity_3d_error_mps,solution_status,num_satellites,differential_age_s,std_east_m,std_north_m,std_up_m,std_roll_deg,std_pitch_deg,std_yaw_deg,std_velocity_east_mps,std_velocity_north_mps,std_velocity_up_mps
121051.251708,121051.251708,0,58.6213185787,121.438755061,31.0291837099,16.3925805418,-1.03399552408,1.72586993795,110.48886818,121.438758236,31.029184723,16.45,-111.362817536,-0.877779395896,-178.8323591,-448.392014771,-149.586044139,-0.793419458218,-448.088814851,-149.473719879,-0.736,-0.303204156199,-0.112324224309,-0.0574194582179,0.323341138278,0.328399887157,177.798363576,2.60364933385,-138.148314284,225.175473397,0.000107287326834,0.00785154049748,-0.0205179960629,0.00785227347677,0.0219692139411,float,33,0,0,0,0,0,0,0,0,0,0
121051.351743,121051.351743,0,58.7213537693,121.438745559,31.0291806611,16.3894095123,-1.02060304401,1.5743249766,110.464915931,121.438748749,31.0291816751,16.447,-111.341936814,-0.902400667886,-178.98053853,-449.299193989,-149.924071601,-0.796590487719,-448.994591764,-149.811641324,-0.739,-0.304606489627,-0.112430239966,-0.0575904877186,0.324693197313,0.329761029622,177.959935486,2.47672564449,-138.193147255,225.329134283,0.00532394974589,-0.0164658135082,0.0253015140429,0.0173051280083,0.0306534511637,fixed,35,0,0,0,0,0,0,0,0,0,0
121051.451778,121051.451778,0,58.8213887215,121.438736119,31.0291776161,16.381157699,-1.07032658716,1.59348091213,110.457529494,121.438739274,31.0291786533,16.445,-111.34110575,-0.962626392172,-179.017159429,-450.200458046,-150.261663523,-0.804842300959,-449.899253379,-150.146675577,-0.741,-0.301208893513,-0.114987908788,-0.0638423009589,0.322411253989,0.328671349665,177.946832842,2.55610730431,-138.201364756,225.324712855,0.00342488377234,-0.0105370277399,-0.0216292500735,0.0110796562422,0.0243019184672,fixed,35,0,0,0,0,0,0,0,0,0,0
121051.551812,121051.551812,0,58.9214229584,121.438726658,31.0291745868,16.3732606489,-1.10211194992,1.57869934775,110.426301579,121.438729831,31.0291756613,16.444,-111.330080184,-0.971797767376,-179.023434259,-451.103783367,-150.597530434,-0.812739351079,-450.800779754,-150.478397287,-0.742,-0.303007873834,-0.119133108003,-0.0707393510789,0.325586346501,0.333182419732,177.921322309,2.55049711513,-138.243618237,225.330423936,7.58535555434e-06,-0.0137182983804,-0.00411827919574,0.0137183004775,0.0143231278541,fixed,35,0,0,0,0,0,0,0,0,0,0
121051.651847,121051.651847,0,59.0214579105,121.438717281,31.0291715952,16.366270815,-0.988856536656,1.50943471011,110.399795007,121.43872045,31.0291726963,16.442,-111.31919843,-0.825412763591,-179.006892629,-451.999018397,-150.929211572,-0.819729184978,-451.696486918,-150.807123407,-0.744,-0.302535742665,-0.12208812541,-0.0757291849777,0.326241300199,0.334915355595,178.018036093,2.3348474737,-138.281006564,225.427392886,0.00459980580558,-0.00702711865814,-0.0129637632,0.00839872669424,0.0154466101909,fixed,35,0,0,0,0,0,0,0,0,0,0
121051.751882,121051.751882,0,59.1214931011,121.438707978,31.0291686942,16.3719264241,-0.738351289517,1.53580378184,110.404332966,121.438711125,31.029169746,16.4421882315,-111.299339032,-0.581724319451,-178.993148038,-452.88723563,-151.250835834,-0.814073575906,-452.58672337,-151.134224882,-0.743811768532,-0.300516504912,-0.116610914127,-0.0702618073748,0.322348065014,0.32991665098,178.254796749,2.11752810129,-138.296328002,225.621654165,0.00165174971739,0.0186619498029,-0.0354112735032,0.0187349045254,0.0400618888558,float,36,0,0,0,0,0,0,0,0,0,0
121051.851918,121051.851918,0,59.2215282917,121.438698666,31.0291657662,16.3766858261,-0.548858161893,1.53299457003,110.403529377,121.438701814,31.0291668021,16.445,-111.295347707,-0.416363865766,-179.018816018,-453.776237246,-151.57546795,-0.809314173892,-453.47571144,-151.460613658,-0.741,-0.300530060167,-0.11485425517,-0.0683141738921,0.321729415806,0.328902178997,178.469957856,1.9493584358,-138.301122916,225.79310542,-0.00106079529342,0.00264034875831,0.0211139719666,0.00284547504295,0.0213048478152,float,36,0,0,0,0,0,0,0,0,0,0
121051.951955,121051.951955,0,59.3215653896,121.438689346,31.0291628213,16.3852336835,-0.601184866134,1.49543085585,110.402676703,121.438692497,31.0291638467,16.4481954603,-111.294818845,-0.491357309161,-179.040761036,-454.666034287,-151.901966542,-0.800766316488,-454.36524657,-151.788289425,-0.73780453968,-0.300791984155,-0.113677080461,-0.062961776808,0.321556054762,0.327662145652,178.43957617,1.98678816501,-138.302504452,225.770264668,0.00869530737862,0.00463740651874,-0.0288995738343,0.00985463899028,0.0305335762306,fixed,36,0,0,0,0,0,0,0,0,0,0
121052.052003,121052.052003,0,59.4216134548,121.438680017,31.0291598779,16.3890324468,-0.743351683841,1.53402391362,110.40468463,121.438683189,31.0291608957,16.4552002668,-111.300176098,-0.674996726965,-179.0611326,-455.556725846,-152.228302935,-0.796967553221,-455.253873153,-152.115463142,-0.730799733162,-0.302856999684,-0.11283975545,-0.0661678200586,0.323195254711,0.329899004362,178.317780917,2.20902064059,-138.295139272,225.671567348,-0.0043189333455,-0.00554874738664,-0.0416474787835,0.00703148510655,0.0422368828375,fixed,35,0,0,0,0,0,0,0,0,0,0
121052.152022,121052.152022,0,59.5216326714,121.438670806,31.0291569424,16.3871139595,-0.822851676249,1.48271662866,110.404632873,121.438673952,31.029157976,16.459,-111.322192817,-0.663200062685,-179.097766741,-456.436187233,-152.553771387,-0.798886040471,-456.135790437,-152.439175517,-0.727,-0.300401077135,-0.114595832586,-0.0718860404715,0.321516736718,0.329455026983,178.274915065,2.14591669135,-138.273174309,225.623626939,0.00155972090199,0.00382869568312,0.0202977437961,0.00413420366287,0.020714488725,float,35,0,0,0,0,0,0,0,0,0,0
121052.252057,121052.252057,0,59.6216678619,121.438661691,31.0291540234,16.3878111346,-0.689921247611,1.42110782087,110.407319569,121.438664774,31.0291550565,16.459,-111.324351076,-0.536462720153,-179.074178556,-457.306409843,-152.877397313,-0.798188865431,-457.012068766,-152.762859942,-0.727,-0.294345280258,-0.114537333515,-0.0711888654307,0.315844811227,0.323768125887,178.384257309,1.95757054102,-138.268329355,225.705352707,0.0285341388993,0.0183225577126,-0.0103432455433,0.0339103701522,0.0354527281352,float,36,0,0,0,0,0,0,0,0,0,0
121052.352092,121052.352092,0,59.7217028141,121.438652554,31.0291510942,16.38639268,-0.644763865493,1.39115922681,110.422436983,121.438655603,31.0291521351,16.462,-111.349575314,-0.563055252918,-179.110239973,-458.178776675,-153.202162176,-0.799607320003,-457.887613697,-153.086753972,-0.724,-0.291167145038,-0.115408166105,-0.0756073200032,0.31320496668,0.322201517674,178.465476108,1.95421447972,-138.227987703,225.744815447,0.0178685270935,0.0117128522924,-0.0371984132999,0.0213652795281,0.0428975188251,fixed,36,0,0,0,0,0,0,0,0,0,0
121052.452127,121052.452127,0,59.8217380047,121.438643425,31.0291481781,16.3886286654,-0.773274721693,1.34034998517,110.450615987,121.438646452,31.0291492192,16.466,-111.374845279,-0.657762343945,-179.187848821,-459.050332469,-153.52547077,-0.797371334642,-458.761335213,-153.410037421,-0.72,-0.289001401622,-0.115433310682,-0.0773713346422,0.31120195911,0.320675821943,178.414574099,1.99811232911,-138.174538735,225.672231031,0.019884234802,-0.00319979830281,-0.00757621492442,0.0201400472403,0.0215179119671,fixed,35,0,0,0,0,0,0,0,0,0,0
121052.552161,121052.552161,0,59.9217720032,121.438634241,31.0291452607,16.3999805786,-0.815386940661,1.26994878355,110.465683694,121.43863736,31.0291463141,16.4692161217,-111.396484748,-0.660628103876,-179.228180158,-459.927117744,-153.848922359,-0.786019421428,-459.629377091,-153.732131587,-0.716783878327,-0.297744933173,-0.116790734487,-0.0692355431019,0.319831394476,0.327239486189,178.412793218,1.93057688743,-138.137831557,225.647761829,0.0133744617076,-0.00483141716852,-0.01828760753,0.0142203663041,0.0231658241164,float,36,0,0,0,0,0,0,0,0,0,0
121052.652196,121052.652196,0,60.0218071938,121.43862521,31.0291423642,16.4107618304,-0.710336199445,1.23500842153,110.472424491,121.438628323,31.0291434217,16.472,-111.411391722,-0.581606386767,-179.26977057,-460.789400997,-154.170055899,-0.775238169603,-460.492226073,-154.052805939,-0.714,-0.297179204885,-0.117249921494,-0.0612381696031,0.31947304097,0.325289313263,178.559434371,1.8166148083,-138.116183787,225.74953359,0.0223824080323,-0.0053504482055,-0.0211001865697,0.0230130285996,0.031222065252,fixed,36,0,0,0,0,0,0,0,0,0,0
121052.752232,121052.752232,0,60.1218423843,121.43861624,31.0291394735,16.4102207469,-0.660700116234,1.22968089465,110.480925539,121.438619308,31.029140533,16.473,-111.42262345,-0.53773047086,-179.316613183,-461.645801947,-154.490551041,-0.775779253118,-461.352875494,-154.373083481,-0.713,-0.292930681964,-0.117467521702,-0.0627792531177,0.315605771637,0.321789119941,178.655913067,1.76741136551,-138.09645101,225.813393753,0.0237203023198,0.00334455598395,0.0113732463162,0.0239549326209,0.0265177210303,float,36,0,0,0,0,0,0,0,0,0,0
121052.852267,121052.852267,0,60.2218775749,121.438607247,31.0291365755,16.411359896,-0.803948491291,1.13147065863,110.500169896,121.438610291,31.0291376374,16.475,-111.449547666,-0.696364494275,-179.383575321,-462.504368631,-154.811849786,-0.774640104048,-462.213796683,-154.69411432,-0.711,-0.290576150921,-0.117735427968,-0.063640104048,0.31352213715,0.319915916025,178.57962683,1.82783515291,-138.050282438,225.725285649,0.033468418411,-0.0017680915665,-0.00352323922224,0.0335150888217,0.0336997684464,float,36,0,0,0,0,0,0,0,0,0,0
121052.952302,121052.952302,0,60.3219125271,121.438598239,31.0291336635,16.407669628,-1.00835543498,1.16115330012,110.54478313,121.43860129,31.0291347599,16.477,-111.473663139,-0.899580292344,-179.330820553,-463.364409967,-155.134703595,-0.778330371961,-463.073086929,-155.013147865,-0.709,-0.291327261571,-0.121555690281,-0.069330371961,0.315669699487,0.32319353281,178.322465118,2.06073359247,-137.981553731,225.481833766,0.0146081238516,-0.0104188566657,-0.00794930615983,0.0179429612016,0.0196250178371,float,35,0,0,0,0,0,0,0,0,0,0
121053.052337,121053.052337,0,60.4219477177,121.438589282,31.0291308194,16.410571794,-1.06736049422,1.28817969189,110.581070446,121.438592354,31.0291319253,16.478,-111.504258435,-0.915856360299,-179.250828246,-464.219560575,-155.450030167,-0.775428205974,-463.926241381,-155.327416798,-0.708,-0.293323454181,-0.122613328699,-0.0674282059744,0.31791929345,0.324991138508,178.183467752,2.20403605219,-137.914671119,225.332337814,0.0226336322009,-0.0175031942566,-0.00774165010675,0.0286119400913,0.0296407871381,float,36,0,0,0,0,0,0,0,0,0,0
121053.152371,121053.152371,0,60.5219819546,121.438580396,31.0291280379,16.4066715948,-0.965463956129,1.38493947783,110.612978186,121.438583486,31.0291291154,16.476,-111.523707738,-0.786970688677,-179.13732698,-465.067955306,-155.75841532,-0.779328405172,-464.772940268,-155.638949796,-0.71,-0.295019331787,-0.119465484461,-0.0693284051716,0.318289817785,0.325752721967,178.171863024,2.17191016651,-137.863314076,225.29141869,0.0228287295082,-0.000790750619069,-0.0286799775469,0.0228424205701,0.0366649326958,float,36,0,0,0,0,0,0,0,0,0,0
121053.252407,121053.252407,0,60.6220178604,121.438571584,31.0291252543,16.3998991158,-0.873215252528,1.47376492713,110.641727612,121.438574646,31.0291263141,16.475,-111.546444173,-0.730383815299,-179.021829559,-465.909298977,-156.067032536,-0.786100884214,-465.616988884,-155.949535103,-0.711,-0.292314356175,-0.117497394085,-0.075100884214,0.315044949876,0.32387260343,178.148614306,2.20414874243,-137.811828215,225.241841244,0.0283202087561,0.00114966983301,-0.0144707221913,0.0283435347957,0.031823855289,float,36,0,0,0,0,0,0,0,0,0,0
121053.352441,121053.352441,0,60.7220520973,121.438562795,31.0291224327,16.3964686692,-0.935502233591,1.57044483451,110.663270097,121.438565833,31.0291235202,16.4772441311,-111.581428999,-0.814503494167,-178.932378781,-466.748374329,-156.379863249,-0.789531330824,-466.458321179,-156.259297212,-0.708755868912,-0.290057388373,-0.120565996864,-0.0807754619117,0.314116933879,0.324336435506,177.996876547,2.38494832867,-137.755300904,225.089091176,0.0148443984635,-0.00396829980308,-0.038909137437,0.0153656620121,0.0418332946965,float,36,0,0,0,0,0,0,0,0,0,0
121053.452477,121053.452477,0,60.8220872879,121.438554031,31.0291196138,16.3957845364,-1.04917928391,1.60652215252,110.672542801,121.438557098,31.0291207312,16.48,-111.598938034,-0.876676738843,-178.892349397,-467.58513472,-156.692395197,-0.790215463623,-467.292321957,-156.568518341,-0.706,-0.292817050722,-0.123876815507,-0.0842154636234,0.3179422756,0.32890657477,177.843170113,2.48319889136,-137.728519166,224.952226982,0.00645830817645,-0.00788073346458,-0.00312362615507,0.0101889991874,0.010657051412,fixed,36,0,0,0,0,0,0,0,0,0,0
121053.552511,121053.552511,0,60.9221222401,121.438545348,31.0291168439,16.3936033687,-1.00762773596,1.66327993018,110.69746208,121.438548465,31.0291179647,16.48,-111.616977419,-0.824709602243,-178.845700838,-468.414146262,-156.999495326,-0.792396631338,-468.11657078,-156.875237395,-0.706,-0.29757984755,-0.124257890223,-0.0863966313377,0.322480679964,0.333853511074,177.838073102,2.48798953242,-137.685560501,224.921950701,0.00284646304149,0.00520675527082,-0.031020867969,0.00593402496597,0.0315833326589,float,36,0,0,0,0,0,0,0,0,0,0
121053.652547,121053.652547,0,61.0221574306,121.438536822,31.0291141194,16.3895795103,-0.931922273916,1.72128421594,110.717232879,121.438539906,31.0291152222,16.48,-111.631785695,-0.76394025454,-178.826751581,-469.228188493,-157.301560313,-0.796420489684,-468.933711379,-157.179300071,-0.706,-0.294481443206,-0.122260202313,-0.0904204896837,0.318852438382,0.331425319517,177.894829307,2.48522447048,-137.650981426,224.945636372,0.0142200772009,-0.0152391602884,-0.0534381804002,0.0208432867345,0.0573592340115,float,36,0,0,0,0,0,0,0,0,0,0
121053.752582,121053.752582,0,61.1221926212,121.438528348,31.0291113951,16.3957065428,-0.980605544827,1.66181658118,110.732335168,121.43853141,31.0291124801,16.48,-111.641786203,-0.822986179445,-178.848967514,-470.037167611,-157.603605878,-0.790293457232,-469.744820558,-157.483310633,-0.706,-0.292351358325,-0.120295205219,-0.0842934572324,0.31613328378,0.327178300083,177.868361969,2.48480276062,-137.625878629,224.909339297,0.0114288749656,-0.00846448824624,-0.0125606954207,0.0142220513376,0.0189746624134,fixed,36,0,0,0,0,0,0,0,0,0,0
121053.852616,121053.852616,0,61.2222266197,121.438519912,31.0291086609,16.4056351306,-1.08885145131,1.68855210447,110.741304729,121.438522983,31.029109767,16.48,-111.662760062,-0.929562535287,-178.781866236,-470.842618122,-157.906754598,-0.780364869408,-470.549393987,-157.784116713,-0.706,-0.293228462885,-0.122637843783,-0.0743648694083,0.317841111522,0.326424732481,177.693014784,2.61811463976,-137.595935209,224.753872967,0.00689719795129,0.00994440527113,-0.0219336449528,0.0121021707051,0.0250508945288,fixed,36,0,0,0,0,0,0,0,0,0,0
121053.952651,121053.952651,0,61.3222618103,121.438511536,31.0291059656,16.408182214,-1.17018212445,1.78850918032,110.758893298,121.438514641,31.0291070958,16.481,-111.684338457,-0.99281950391,-178.710585691,-471.642289447,-158.205583463,-0.777817785986,-471.345834216,-158.080270757,-0.705,-0.296459615008,-0.12531266443,-0.0728177859858,0.3218564388,0.329990904652,177.540403567,2.78132868423,-137.556768245,224.611208932,-0.00421634066645,0.00381040088269,-0.00841337070968,0.00568301711263,0.0101529055054,fixed,36,0,0,0,0,0,0,0,0,0,0
121054.052685,121054.052685,0,61.4222958088,121.438503279,31.0291033402,16.4103554627,-1.14074347386,1.81925051805,110.797161563,121.438506412,31.0291044495,16.48,-111.705829493,-0.949135711271,-178.701271674,-472.430611647,-158.49666132,-0.775644537307,-472.131502063,-158.373664335,-0.706,-0.299114014957,-0.122996944027,-0.0696445373073,0.323415278216,0.330828964512,177.5605282,2.76838622932,-137.497008945,224.590366235,0.00387093896222,-0.00260048626669,-0.0173168094582,0.00466333542355,0.0179337276405,fixed,36,0,0,0,0,0,0,0,0,0,0
121054.152719,121054.152719,0,61.5223298073,121.438495152,31.029100749,16.4045394398,-1.06115473625,1.88018548175,110.835770289,121.438498284,31.0291018356,16.48,-111.731724184,-0.857057134215,-178.630607587,-473.206532281,-158.7839498,-0.781460560173,-472.907504304,-158.66347017,-0.706,-0.299032414971,-0.120479589736,-0.0754605601728,0.322390627572,0.331104232664,177.569452851,2.73724261597,-137.432505526,224.557557562,0.00437723162924,-0.00297251401978,-0.0136827680933,0.0052911242977,0.0146701785616,float,35,0,0,0,0,0,0,0,0,0,0
121054.252755,121054.252755,0,61.6223659515,121.438487125,31.0290981607,16.4061056068,-0.997702588869,2.00046450011,110.86941359,121.438490235,31.0290992603,16.48,-111.776767779,-0.8286376328,-178.515996437,-473.972900783,-159.070912366,-0.779894393183,-473.676008657,-158.948995749,-0.706,-0.296896540335,-0.121916576432,-0.0738943931833,0.320953590526,0.329350252187,177.518293848,2.82910213291,-137.35381863,224.47008701,-0.000663145396113,-0.00307223960601,-0.0442787321261,0.00314299507049,0.0443901400843,float,35,0,0,0,0,0,0,0,0,0,0
121054.352789,121054.352789,0,61.72239995,121.43847918,31.0290955754,16.4007053114,-1.05643275172,2.05002987727,110.919332781,121.438482285,31.029096698,16.48,-111.846708681,-0.855784825577,-178.448521304,-474.731455631,-159.357541324,-0.785294688553,-474.435066281,-159.233082984,-0.706,-0.296393763998,-0.12445829869,-0.0792946885526,0.32146404379,0.331099349263,177.392088552,2.90581470285,-137.233958538,224.297918439,0.00368217609363,-0.0124092486706,-0.0170760599932,0.0129440284824,0.0214275453155,float,35,0,0,0,0,0,0,0,0,0,0
121054.452824,121054.452824,0,61.8224349022,121.438471321,31.029093022,16.4007085096,-1.10666383273,2.11587018409,111.014665135,121.438474432,31.0290941447,16.481,-111.931763652,-0.933885427687,-178.401495359,-475.481844612,-159.640640655,-0.785291490391,-475.184822682,-159.516165036,-0.705,-0.297026362127,-0.124475577476,-0.0802914903909,0.322054078046,0.331911965159,177.294831527,3.04975561177,-137.053571213,224.112560285,0.00509439789943,-0.0196402895737,-0.00770392186863,0.0202902406219,0.0217035544705,float,35,0,0,0,0,0,0,0,0,0,0
121054.552859,121054.552859,0,61.9224698544,121.438463577,31.0290904981,16.4059092104,-1.20264720517,2.19943017783,111.131724499,121.438466687,31.0290916146,16.48,-112.04661135,-1.01226138273,-178.330046973,-476.221133186,-159.920469122,-0.780090789557,-475.924225364,-159.796676391,-0.706,-0.29691225989,-0.123792689682,-0.0740907895565,0.321685436555,0.330107505502,177.127399768,3.21169156056,-136.821664151,223.840564894,0.00398078793693,-0.00289465608815,0.0123695942706,0.00492196164832,0.0133128723004,fixed,35,0,0,0,0,0,0,0,0,0,0
121054.652894,121054.652894,0,62.0225050449,121.43845597,31.0290879859,16.4092283268,-1.18463252079,2.19755401122,111.27186861,121.438459081,31.0290890988,16.48,-112.185249387,-1.0142083247,-178.343162992,-476.947443239,-160.198991317,-0.776771673247,-476.65038921,-160.075601273,-0.706,-0.29705847635,-0.123390002241,-0.0707716732472,0.321665713163,0.329359166806,177.158530471,3.21176233592,-136.542882003,223.694923862,-0.000104968980068,-0.0207980945382,-0.00548348820575,0.0207983594282,0.0215090771027,fixed,35,0,0,0,0,0,0,0,0,0,0
121054.752929,121054.752929,0,62.1225399971,121.438448486,31.0290855012,16.4129980486,-1.10535327599,2.25015832208,111.435818789,121.438451611,31.0290866074,16.481,-112.336744518,-0.917891663553,-178.333362559,-477.661909955,-160.474478054,-0.773001951411,-477.363582263,-160.351830079,-0.705,-0.298332167202,-0.12264793419,-0.0680019514114,0.322559448394,0.329649606619,177.228009283,3.16804998563,-136.227436693,223.556968853,0.00825860961138,-0.0123761590678,0.00654966348291,0.014878640596,0.0162564460361,float,35,0,0,0,0,0,0,0,0,0,0
121054.852963,121054.852963,0,62.2225739956,121.438441174,31.0290830325,16.4142259993,-0.948498616805,2.29445386077,111.625221945,121.43844427,31.0290841521,16.482,-112.527430079,-0.724367659992,-178.183898716,-478.360092971,-160.74817333,-0.771774000734,-478.064511308,-160.624045009,-0.704,-0.295586104835,-0.124128278743,-0.0677740007341,0.320591601505,0.327677112614,177.235400099,3.01882152076,-135.847347976,223.329358311,-0.00760733986617,0.0347270179191,0.0176934322511,0.0355504907616,0.0397101364668,float,35,0,0,0,0,0,0,0,0,0,0
121054.952998,121054.952998,0,62.3226089478,121.438433915,31.0290805642,16.4161411654,-0.824303602526,2.32332195537,111.866516724,121.43843704,31.0290816874,16.483,-112.76476417,-0.621331528768,-178.207985813,-479.05313587,-161.021837527,-0.76985883458,-478.754761684,-160.897306549,-0.703,-0.298378677399,-0.124530936486,-0.0668588345796,0.323323041661,0.330163433817,177.383682211,2.94465348414,-135.368719106,223.155398347,0.01877330504,-0.0189359747031,0.0172920505439,0.026664735515,0.0317808610974,float,34,0,0,0,0,0,0,0,0,0,0
121055.053034,121055.053034,0,62.422645092,121.43842676,31.0290780904,16.418082783,-0.835691722592,2.43379713776,112.145816656,121.438429883,31.0290792221,16.488,-113.05065563,-0.679461482849,-178.112219162,-479.736181975,-161.296113715,-0.767917217001,-479.438021605,-161.170639863,-0.698,-0.29816486622,-0.125473810497,-0.0699172170013,0.323490285122,0.330959788798,177.276527439,3.1132586206,-134.803527714,222.729994936,-0.0133101358322,0.013595295757,0.0147895729341,0.0190260816405,0.0240982001436,float,34,0,0,0,0,0,0,0,0,0,0
121055.153069,121055.153069,0,62.5226802826,121.438419688,31.0290755868,16.412385935,-0.872069138398,2.40941497684,112.502098545,121.438422853,31.029076731,16.492,-113.390493553,-0.685152519594,-178.169201921,-480.411395592,-161.573680804,-0.773614065036,-480.10927991,-161.446827923,-0.694,-0.302120245795,-0.126852838478,-0.0796140650362,0.327671001996,0.337204218391,177.297132782,3.09456749643,-134.107407902,222.325541706,-0.019393659753,-0.00406527407372,0.000130489709572,0.0198151581348,0.0198155877902,float,35,0,0,0,0,0,0,0,0,0,0
121055.253105,121055.253105,0,62.6227154732,121.438412785,31.0290730623,16.417489484,-0.896269340283,2.49617521133,112.870886597,121.438415921,31.0290742419,16.497,-113.80861455,-0.658727216182,-178.088121112,-481.070448428,-161.853574774,-0.768510516047,-480.771050303,-161.722798251,-0.689,-0.299402655172,-0.130776478932,-0.0795105160475,0.326717672259,0.336253415638,177.191851771,3.15490242751,-133.320498852,221.768485493,0.0238129284026,-0.0101685094774,0.0236162129477,0.0258931292836,0.0350453942493,float,34,0,0,0,0,0,0,0,0,0,0
121055.35314,121055.35314,0,62.7227504253,121.438406048,31.0290705643,16.4158718493,-0.680494661493,2.48234905651,113.381290149,121.438409123,31.0290717194,16.499,-114.285372492,-0.535391857883,-178.029243758,-481.713683235,-162.130534261,-0.770128150716,-481.420077704,-162.002461528,-0.687,-0.29360998128,-0.128072689785,-0.0831281507164,0.320327074997,0.330937644304,177.348749096,3.0177409144,-132.333337358,221.300243431,0.00278648913924,0.0234845163458,-0.0118187534619,0.0236492500879,0.026438040077,float,36,0,0,0,0,0,0,0,0,0,0
121055.453175,121055.453175,0,62.8227856159,121.438399368,31.0290680151,16.4133971408,-0.622344819859,2.52587677088,113.887865812,121.438402419,31.0290691657,16.5013174829,-114.808189136,-0.48729888285,-178.067934016,-482.351440106,-162.413166532,-0.772602859199,-482.060167604,-162.285593658,-0.684682517052,-0.291276925158,-0.127572831264,-0.0879203421473,0.317989110515,0.329919779597,177.445589197,3.01317565373,-131.303945052,220.763996926,0.0209311349101,-0.0111971640725,-0.0246572860623,0.0237379209682,0.0342267533934,float,35,0,0,0,0,0,0,0,0,0,0
121055.553209,121055.553209,0,62.9228196144,121.438392802,31.0290653932,16.4149319725,-0.695551521783,2.49513968925,114.458921266,121.438395807,31.0290665817,16.506,-115.416772842,-0.531366554733,-178.068570836,-482.978296358,-162.703855635,-0.771068027489,-482.69142629,-162.572087877,-0.68,-0.28687443248,-0.13176771386,-0.0910680274889,0.315689199097,0.328562103806,177.373019315,3.02650624398,-130.124305892,220.006096972,0.033378626459,-0.0290270854551,-0.0105174471493,0.0442346515111,0.0454678027713,float,36,0,0,0,0,0,0,0,0,0,0
121055.653244,121055.653244,0,63.022854805,121.438386285,31.0290627028,16.4195744926,-0.784448427066,2.51331609801,115.102775113,121.438389304,31.0290639563,16.51,-116.097108913,-0.654246159126,-178.028717624,-483.600502205,-163.002137589,-0.766425507389,-483.312331731,-162.863158323,-0.676,-0.288174865876,-0.138979218898,-0.090425507389,0.319937457338,0.332470673887,177.244269197,3.16756225714,-128.800115974,219.123331229,0.0212518521808,-0.0255713810286,-0.0144892940954,0.033249612762,0.0362694967184,fixed,36,0,0,0,0,0,0,0,0,0,0
121055.753279,121055.753279,0,63.1228899956,121.438379941,31.0290600093,16.4372953512,-0.934154567167,2.47263065275,115.781959769,121.438382948,31.0290612816,16.513,-116.786310934,-0.797970926582,-178.062244845,-484.20623708,-163.300772919,-0.748704648823,-483.919157729,-163.159708404,-0.673,-0.287083734705,-0.141064468039,-0.0757046488225,0.319869121479,0.328705717518,177.128090278,3.27060157933,-127.431729298,218.229014643,0.0134370861225,-0.0188112466534,0.0192473012096,0.023117488707,0.0300811716522,float,36,0,0,0,0,0,0,0,0,0,0
121055.853314,121055.853314,0,63.2229251862,121.438373787,31.0290573024,16.4549926519,-0.989320986434,2.39851365264,116.509253585,121.438376764,31.0290585786,16.51433144,-117.498341869,-0.857773539288,-178.165350201,-484.793767214,-163.600887557,-0.731007348061,-484.509559906,-163.459388166,-0.671668560028,-0.284211655873,-0.141499343368,-0.0593387880321,0.317487526539,0.322985171909,177.176029215,3.25628719193,-125.992404546,217.430528532,0.0238082588046,-0.0185440476484,-0.0149658825321,0.0301780531262,0.0336851974976,float,36,0,0,0,0,0,0,0,0,0,0
121055.953349,121055.953349,0,63.3229601383,121.4383678,31.0290545768,16.4641326098,-1.01482064974,2.27452891263,117.201745071,121.438370745,31.0290558686,16.517,-118.193930677,-0.876622414388,-178.267434178,-485.365381617,-163.90306828,-0.721867390223,-485.084225505,-163.759851606,-0.669,-0.281160421793,-0.143216625654,-0.0528673902228,0.315534759807,0.319933032986,177.252613529,3.15115132702,-124.604324253,216.69023139,0.0308674579077,-0.0453057191879,0.0401542884779,0.0548216029392,0.0679542127611,fixed,35,0,0,0,0,0,0,0,0,0,0
121056.053385,121056.053385,0,63.4229953289,121.438361935,31.0290518569,16.4751713369,-0.970189512756,2.28914671539,117.908444858,121.438364881,31.0290531755,16.519,-118.898099537,-0.820181667958,-178.229682187,-485.925359533,-164.204624072,-0.710828663096,-485.644031945,-164.0584301,-0.667,-0.281331908306,-0.146193923624,-0.0438286630958,0.317049374602,0.320064458577,177.259492675,3.10932838335,-123.193455605,215.887061146,0.0290983987259,-0.0625134092496,0.034926240076,0.0689539204427,0.0772947953634,float,35,0,0,0,0,0,0,0,0,0,0
